TweetID,Entity Type,Entity Value,Entity Score,Sentiment,Positive Confidence,Neutral Confidence,Negative Confidence,Location,Time,Retweets
1422832997338951680,DateTime,tuesday,0.8,negative,0,0,1,Scotland,2021-08-04T08:13:16,4
1422832997338951680,URL,https://t.co/IvWTahdvXh,0.8,negative,0,0,1,Scotland,2021-08-04T08:13:16,4
1422832997418602496,Age,29-year-old,0.8,negative,0,0,1,"Saint-Yan, France",2021-08-04T08:13:16,230
1422832997418602496,Duration,after one day,0.8,negative,0,0,1,"Saint-Yan, France",2021-08-04T08:13:16,230
1422832997607170048,PersonName,Tauk sik covid,0.8426091294749432,mixed,0.42,0.22,0.36,"Kuching, Sarawak",2021-08-04T08:13:16,85
1422832998441959424,City,Cuba,0.9,negative,0.01,0.01,0.98,,2021-08-04T08:13:16,62
1422832998467215362,City,freedom,0.9,negative,0.17,0.14,0.69,El Puerto de Santa María,2021-08-04T08:13:16,6
1422863208386162694,CountryRegion,UK,0.9881854336017085,positive,0.99,0.01,0,"Bangkok, thailand",2021-08-04T10:13:19,2124
1422863208386162694,City,the city,0.9,positive,0.99,0.01,0,"Bangkok, thailand",2021-08-04T10:13:19,2124
1422863208923160577,Number,-19,0.8,neutral,0.01,0.99,0,"Bruxelles, Belgique",2021-08-04T10:13:19,9
1422863208923160577,Organization,https://t.co/FoaaWNHfXK htt,0.8846102429387046,neutral,0.01,0.99,0,"Bruxelles, Belgique",2021-08-04T10:13:19,9
1422863209086607360,Organization,RT @IrrawaddyNews,0.7740632109661206,negative,0.02,0.06,0.92,,2021-08-04T10:13:19,110
1422863209086607360,Organization,Karen National Liberation Army,0.8248771329466034,negative,0.02,0.06,0.92,,2021-08-04T10:13:19,110
1422863209086607360,City,Council,0.9,negative,0.02,0.06,0.92,,2021-08-04T10:13:19,110
1422863209086607360,Number,-19,0.8,negative,0.02,0.06,0.92,,2021-08-04T10:13:19,110
1422863209086607360,DateTime,aug. 3,0.8,negative,0.02,0.06,0.92,,2021-08-04T10:13:19,110
1422863209120288772,State,Alberta,0.9811071000110085,negative,0.01,0.39,0.6,,2021-08-04T10:13:19,38
1422863209120288772,Number,-19,0.8,negative,0.01,0.39,0.6,,2021-08-04T10:13:19,38
1422863209229283331,Product,WidasSatyo,0.7528977726528111,positive,0.96,0.02,0.02,,2021-08-04T10:13:19,124
1422908516977844233,Organization,Florida,0.9,neutral,0.07,0.84,0.09,"Thunder Bay, Ontario",2021-08-04T13:13:21,396
1422908516977844233,Number,25,0.8,neutral,0.07,0.84,0.09,"Thunder Bay, Ontario",2021-08-04T13:13:21,396
1422908516977844233,Organization,people,0.9,neutral,0.07,0.84,0.09,"Thunder Bay, Ontario",2021-08-04T13:13:21,396
1422908516977844233,CountryRegion,Canada,0.9,neutral,0.07,0.84,0.09,"Thunder Bay, Ontario",2021-08-04T13:13:21,396
1422908517040762880,Number,28,0.8,neutral,0.04,0.94,0.02,"Gdynia, Polska",2021-08-04T13:13:21,1
1422908517040762880,Language,Polish,0.9,neutral,0.04,0.94,0.02,"Gdynia, Polska",2021-08-04T13:13:21,1
1422908517040762880,Organization,Senate,0.9676630557905653,neutral,0.04,0.94,0.02,"Gdynia, Polska",2021-08-04T13:13:21,1
1422908517132996608,URL,https://t.co/,0.8,neutral,0,0.98,0.02,"Lichfield, England",2021-08-04T13:13:21,294
1422908517225279496,DateTime,last 24 hours,0.8,negative,0,0.01,0.99,,2021-08-04T13:13:21,163
1422908517225279496,Organization,Mexico,0.9,negative,0,0.01,0.99,,2021-08-04T13:13:21,163
1422908517225279496,Number,"18,911",0.8,negative,0,0.01,0.99,,2021-08-04T13:13:21,163
1422908517225279496,Number,657,0.8,negative,0,0.01,0.99,,2021-08-04T13:13:21,163
1422908517225279496,Number,-19,0.8,negative,0,0.01,0.99,,2021-08-04T13:13:21,163
1422908517694984197,PersonName,Asa Hutchinson,0.9998769522345373,negative,0,0.01,0.99,Florida,2021-08-04T13:13:21,598
1422908517694984197,City,banning,0.9,negative,0,0.01,0.99,Florida,2021-08-04T13:13:21,598
1422866514286465025,Language,Spanish,0.9,neutral,0.03,0.96,0.01,,2021-08-04T10:26:27,22
1422866514412253187,CountryRegion,Eritreans,0.8401460413784843,negative,0,0,1,,2021-08-04T10:26:27,6
1422866514412253187,City,corona,0.9,negative,0,0,1,,2021-08-04T10:26:27,6
1422866517721559041,PersonName,Ione Belarra,0.9645170419620979,negative,0,0.03,0.97,Las Palmas G.C.,2021-08-04T10:26:28,7
1424754310383013889,City,Corona,0.9,neutral,0.01,0.98,0.01,colga / athens / fayetteville,2021-08-09T15:27:52,0
1424754310383013889,URL,https://t.co/RmGij6glVm,0.8,neutral,0.01,0.98,0.01,colga / athens / fayetteville,2021-08-09T15:27:52,0
1424452260130529280,URL,https://t.co/xuuI1QneOn,0.8,positive,0.49,0.47,0.04,México,2021-08-08T19:27:38,0
1424527739852365825,URL,https://t.co/XWfeJtpxVQ,0.8,negative,0,0,1,"Chiapas, México",2021-08-09T00:27:34,0
1424603283407220737,City,Aragon,0.9,neutral,0.05,0.93,0.02,,2021-08-09T05:27:45,362
1424603283407220737,URL,https://t.co/36IgxKC6zT,0.8,neutral,0.05,0.93,0.02,,2021-08-09T05:27:45,362
1424165302321958914,Color,Tan,0.9,negative,0,0,1,,2021-08-08T00:27:22,0
1424630263296847874,PersonName,Matt Canavan,0.9991551590765251,neutral,0,0.96,0.04,,2021-08-09T07:14:57,8
1424630263296847874,Number,-19,0.8,neutral,0,0.96,0.04,,2021-08-09T07:14:57,8
1424630263296847874,URL,https://t.co/SvyMcAujpb,0.8,neutral,0,0.96,0.04,,2021-08-09T07:14:57,8
1423259179616194564,City,corona,0.9,mixed,0.51,0.14,0.35,,2021-08-05T12:26:45,0
1423757548063182848,Number,16,0.8,negative,0,0,1,"San José del Guaviare, Colombi",2021-08-06T21:27:06,52
1423757558108540938,City,Norman,0.9,positive,0.62,0.34,0.04,,2021-08-06T21:27:08,247
1423757558108540938,Number,-19,0.8,positive,0.62,0.34,0.04,,2021-08-06T21:27:08,247
1423757558108540938,URL,https://t.co/YwxqDiY0jh,0.8,positive,0.62,0.34,0.04,,2021-08-06T21:27:08,247
1423108129668034573,City,corona,0.9,negative,0.1,0.25,0.65,Indonesia,2021-08-05T02:26:32,0
1423108129668034573,City,wuhan,0.9,negative,0.1,0.25,0.65,Indonesia,2021-08-05T02:26:32,0
1422594659478654979,City,Corona,0.9,neutral,0.15,0.66,0.19,México 🇲🇽,2021-08-03T16:26:12,0
1422594659478654979,Number,1148,0.8,neutral,0.15,0.66,0.19,México 🇲🇽,2021-08-03T16:26:12,0
1420893113346715651,DateTime,thur jul 29,0.8,neutral,0.07,0.9,0.03,"Edmonton, Alberta",2021-07-29T23:44:51,18
1420893113346715651,Number,1,0.8,neutral,0.07,0.9,0.03,"Edmonton, Alberta",2021-07-29T23:44:51,18
1420033137577447424,URL,https://t.co/KgfzaM4z1k,0.8,neutral,0.04,0.93,0.03,愛知県 西尾市,2021-07-27T14:47:37,93
1419625365937430528,Organization,People,0.9,negative,0,0,1,,2021-07-26T11:47:17,0
1419443275749015554,City,morgan,0.9,neutral,0.08,0.88,0.04,,2021-07-25T23:43:43,0
1419443276957069314,Organization,NFL,0.8494652459796945,negative,0,0.08,0.92,,2021-07-25T23:43:43,3897
1420168199174201345,URL,https://t.co/1CIO7B5vxU,0.8,positive,0.76,0.05,0.19,Red Deer Alberta,2021-07-27T23:44:18,57
1419382862969704450,Number,"10,000",0.8,neutral,0,0.97,0.03,,2021-07-25T19:43:40,349
1419382862969704450,Number,100,0.8,neutral,0,0.97,0.03,,2021-07-25T19:43:40,349
1419382862969704450,URL,https://t.co/S0gaIktrFC,0.8,neutral,0,0.97,0.03,,2021-07-25T19:43:40,349
1419382863066288128,PersonName,Kelvin,0.952845699295353,negative,0.01,0.01,0.98,"São Paulo, Brasil",2021-07-25T19:43:40,24
1422368126222622724,City,Corona,0.9,positive,0.98,0.02,0,"León,gto.",2021-08-03T01:26:02,0
1422368126222622724,Organization,TriunfosDeOro,0.9185068260442159,positive,0.98,0.02,0,"León,gto.",2021-08-03T01:26:02,0
1422368126222622724,Number,116,0.8,positive,0.98,0.02,0,"León,gto.",2021-08-03T01:26:02,0
1421029043680522242,Organization,RT @DanRather,0.769512710852985,negative,0.03,0.42,0.55,,2021-07-30T08:45:00,9720
1419322453894041603,City,Canadian,0.9,neutral,0.01,0.98,0.01,,2021-07-25T15:43:37,1
1419322453894041603,Number,19,0.8,neutral,0.01,0.98,0.01,,2021-07-25T15:43:37,1
1419322453894041603,CountryRegion,Canada,0.9,neutral,0.01,0.98,0.01,,2021-07-25T15:43:37,1
1419322454510551043,Organization,NFL,0.8494652459796945,negative,0,0.08,0.92,United States,2021-07-25T15:43:37,750
1418476703802740736,Organization,JordensGE @davemeltzerWON New Japan,0.7787823295113545,negative,0.07,0.1,0.83,,2021-07-23T07:42:54,0
1418476703802740736,Organization,AEW,0.9557758369619047,negative,0.07,0.1,0.83,,2021-07-23T07:42:54,0
1418476704008392704,URL,https://t.co/OexgH9SIIj,0.8,neutral,0.13,0.81,0.06,Goiânia - Go,2021-07-23T07:42:54,1
1418476704864026630,Number,3,0.8,negative,0,0,1,,2021-07-23T07:42:55,70
1418476704864026630,Number,3,0.8,negative,0,0,1,,2021-07-23T07:42:55,70
1416589555356946438,Organization,WildSpeed,0.8364951820568202,neutral,0.23,0.76,0.01,,2021-07-18T02:44:03,0
1416589555356946438,City,Corona,0.9,neutral,0.23,0.76,0.01,,2021-07-18T02:44:03,0
1416543546492940290,Number,0,0.8,neutral,0.01,0.96,0.03,,2021-07-17T23:41:14,0
1416544247604449280,CountryRegion,bohemia,0.9,positive,0.71,0.16,0.13,"Mitras Centro, Monterrey",2021-07-17T23:44:01,0
1416302600195088386,Product,YuNkrU36,0.9667919066191075,negative,0,0.06,0.94,,2021-07-17T07:43:48,1
1416302600195088386,Number,-19,0.8,negative,0,0.06,0.94,,2021-07-17T07:43:48,1
1416302600195088386,Number,567,0.8,negative,0,0.06,0.94,,2021-07-17T07:43:48,1
1416181750087266304,City,corona,0.9,positive,0.9,0.08,0.02,,2021-07-16T23:43:35,2
1415984752411226117,Number,-19,0.8,negative,0,0.01,0.99,,2021-07-16T10:40:47,97
1415984752411226117,URL,https://t.co/dOtZpfBv3d,0.8,negative,0,0.01,0.99,,2021-07-16T10:40:47,97
1415683381841461255,DateTime,yesterday,0.8,neutral,0.04,0.94,0.02,Hastinaphur,2021-07-15T14:43:15,821
1415683381841461255,URL,https://t.co/ctvKbwbgTq,0.8,neutral,0.04,0.94,0.02,Hastinaphur,2021-07-15T14:43:15,821
1416181776444231682,City,Toronto,0.9,positive,0.9,0.09,0.01,,2021-07-16T23:43:41,0
1416181776444231682,Organization,Corona Cooler,0.8786688427564661,positive,0.9,0.09,0.01,,2021-07-16T23:43:41,0
1416181776444231682,Money,$50,0.8,positive,0.9,0.09,0.01,,2021-07-16T23:43:41,0
1416181776444231682,URL,https://t.co/ph7vbTaEV2,0.8,positive,0.9,0.09,0.01,,2021-07-16T23:43:41,0
1416392521597456392,URL,https://t.co/5dj0GWi4q3,0.8,neutral,0.02,0.92,0.06,,2021-07-17T13:41:07,1674
1416544251567955969,City,corona,0.9,negative,0.04,0.03,0.93,jaemin addicted,2021-07-17T23:44:02,1961
1417103045557592065,City,Corona,0.9,neutral,0.05,0.92,0.03,,2021-07-19T12:44:29,0
1417103045557592065,URL,https://t.co/OC204Ckbj1,0.8,neutral,0.05,0.92,0.03,,2021-07-19T12:44:29,0
1417631643775377408,City,corona,0.9,positive,0.86,0,0.14,unknown,2021-07-20T23:44:56,0
1418235920948420611,Organization,people,0.9,neutral,0.01,0.95,0.04,"Selangor, Malaysia",2021-07-22T15:46:07,0
1418235920948420611,City,corona,0.9,neutral,0.01,0.95,0.04,"Selangor, Malaysia",2021-07-22T15:46:07,0
1418719185325023244,Product,P3nj3l4j4h,0.988849204668341,neutral,0.01,0.78,0.21,,2021-07-23T23:46:26,0
1418719185325023244,City,corona,0.9,neutral,0.01,0.78,0.21,,2021-07-23T23:46:26,0
1419625367845982208,Number,-19,0.8,neutral,0.08,0.86,0.06,,2021-07-26T11:47:17,2072
1420697650114928645,StreetAddress,29 July Corona RI ,0.9,negative,0,0,1,,2021-07-29T10:48:09,0
1420697650114928645,Number,"43,479",0.8,negative,0,0,1,,2021-07-29T10:48:09,0
1420697650114928645,Number,90,0.8,negative,0,0,1,,2021-07-29T10:48:09,0
1420893113426407426,Product,IIIv000vIII,0.980539823465717,negative,0,0,1,,2021-07-29T23:44:51,1
1420893113426407426,City,money,0.9,negative,0,0,1,,2021-07-29T23:44:51,1
1421609680086966272,Organization,RT @AnthonyKapfer,0.7636297790544246,negative,0,0.01,0.99,Omnipresent,2021-07-31T23:12:14,1
1421609680086966272,Organization,florida,0.9,negative,0,0.01,0.99,Omnipresent,2021-07-31T23:12:14,1
1422171776201629696,DateTime,until 2023,0.8,neutral,0.01,0.99,0,,2021-08-02T12:25:48,0
1422171776201629696,Organization,delta,0.9,neutral,0.01,0.99,0,,2021-08-02T12:25:48,0
1422171776201629696,DateTime,3/4,0.8,neutral,0.01,0.99,0,,2021-08-02T12:25:48,0
1422428516419784713,City,corona,0.9,neutral,0.15,0.82,0.03,,2021-08-03T05:26:00,0
1423108152371793920,PersonName,kalo aja gaada,0.922870881359127,neutral,0.01,0.98,0.01,any pronouns,2021-08-05T02:26:38,0
1423108152371793920,City,corona,0.9,neutral,0.01,0.98,0.01,any pronouns,2021-08-05T02:26:38,0
1423108152371793920,PersonName,keknya gaakan,0.7825522046762046,neutral,0.01,0.98,0.01,any pronouns,2021-08-05T02:26:38,0
1423108152371793920,PersonName,maen ginian lg,0.8405039718816161,neutral,0.01,0.98,0.01,any pronouns,2021-08-05T02:26:38,0
1424376755373187073,Organization,COrona VIrus Disease,0.8386662905445724,negative,0.01,0.25,0.74,"Mierlo, Geldrop-Mierlo",2021-08-08T14:27:36,0
1424603293569933316,Organization,BergVincentvd Ive,0.9691735119545426,negative,0,0,1,,2021-08-09T05:27:47,0
1424603293569933316,Organization,people,0.9,negative,0,0,1,,2021-08-09T05:27:47,0
1424603293569933316,City,corona,0.9,negative,0,0,1,,2021-08-09T05:27:47,0
1424603293649543175,URL,https://t.co/FQSjbRMlQ8,0.8,neutral,0.04,0.94,0.02,,2021-08-09T05:27:47,0
1424735981090050048,PersonName,Trump,0.9898939121290121,neutral,0.05,0.92,0.03,"Ohio, USA",2021-08-09T14:15:02,177
1424735981090050048,URL,https://t.co/GsYjABDT9R,0.8,neutral,0.05,0.92,0.03,"Ohio, USA",2021-08-09T14:15:02,177
1423814720872718337,Number,19,0.8,neutral,0.12,0.82,0.06,,2021-08-07T01:14:17,6879
1423814720872718337,Number,22,0.8,neutral,0.12,0.82,0.06,,2021-08-07T01:14:17,6879
1423814720872718337,URL,https://t.co/jQeQDmv0Jt,0.8,neutral,0.12,0.82,0.06,,2021-08-07T01:14:17,6879
1424120016782479361,City,Hamburg,0.9,neutral,0.05,0.93,0.02,,2021-08-07T21:27:25,16
1424120016782479361,Number,56,0.8,neutral,0.05,0.93,0.02,,2021-08-07T21:27:25,16
1424120016782479361,City,Corona,0.9,neutral,0.05,0.93,0.02,,2021-08-07T21:27:25,16
1424120016782479361,Duration,7-day,0.8,neutral,0.05,0.93,0.02,,2021-08-07T21:27:25,16
1424120016782479361,Organization,SchleswigHolstein &gt,0.9806185999574354,neutral,0.05,0.93,0.02,,2021-08-07T21:27:25,16
1424120016782479361,Number,40,0.8,neutral,0.05,0.93,0.02,,2021-08-07T21:27:25,16
1424120016782479361,Duration,7-day,0.8,neutral,0.05,0.93,0.02,,2021-08-07T21:27:25,16
1424225719064809475,City,corona,0.9,neutral,0.06,0.91,0.03,valenzuela,2021-08-08T04:27:26,0
1424225719064809475,Organization,Go,0.8047292792985792,neutral,0.06,0.91,0.03,valenzuela,2021-08-08T04:27:26,0
1424131877091233792,PersonName,Reba McEntire,0.9118180392847935,positive,0.66,0.32,0.02,,2021-08-07T22:14:33,0
1424131877091233792,URL,https://t.co/43Dpzn6E56,0.8,positive,0.66,0.32,0.02,,2021-08-07T22:14:33,0
1423769414659346437,Language,Latin,0.9,neutral,0,0.99,0.01,,2021-08-06T22:14:15,0
1423769414659346437,CountryRegion,America,0.9,neutral,0,0.99,0.01,,2021-08-06T22:14:15,0
1423769414659346437,URL,https://t.co/0oG6QvaQKI,0.8,neutral,0,0.99,0.01,,2021-08-06T22:14:15,0
1422730568438013957,Organization,RT @raphaelviicente,0.8527006634209702,positive,0.97,0.01,0.02,,2021-08-04T01:26:15,15505
1422730568438013957,City,corona,0.9,positive,0.97,0.01,0.02,,2021-08-04T01:26:15,15505
1422730568438013957,DateTime,today,0.8,positive,0.97,0.01,0.02,,2021-08-04T01:26:15,15505
1422730568438013957,URL,https://t.co/EU3xSvyUkL,0.8,positive,0.97,0.01,0.02,,2021-08-04T01:26:15,15505
1422488935054266371,City,Corona,0.9,neutral,0.01,0.98,0.01,,2021-08-03T09:26:05,0
1422488935054266371,URL,https://t.co/lCGJPsZDyO,0.8,neutral,0.01,0.98,0.01,,2021-08-03T09:26:05,0
1422066045775273989,City,corona,0.9,negative,0,0.13,0.87,,2021-08-02T05:25:40,7
1422383206050017287,Number,84,0.8,negative,0.01,0,0.99,Gotham,2021-08-03T02:25:57,0
1422383206050017287,City,corona,0.9,negative,0.01,0,0.99,Gotham,2021-08-03T02:25:57,0
1421748913296400385,City,corona,0.9,neutral,0.02,0.98,0,,2021-08-01T08:25:30,0
1421715397535961088,Product,SukunaBikona7,0.7657562018409296,negative,0,0,1,,2021-08-01T06:12:19,6586
1421715397535961088,Organization,people,0.9,negative,0,0,1,,2021-08-01T06:12:19,6586
1421715397535961088,Number,-19,0.8,negative,0,0,1,,2021-08-01T06:12:19,6586
1421715397535961088,Number,"7,700",0.8,negative,0,0,1,,2021-08-01T06:12:19,6586
1421715397535961088,Organization,time,0.9,negative,0,0,1,,2021-08-01T06:12:19,6586
1421715397535961088,URL,https://t.co/G0iu2kcVjB,0.8,negative,0,0,1,,2021-08-01T06:12:19,6586
1422259099568386059,Product,SenTedCruz,0.8073796048333,positive,0.47,0.4,0.13,United States,2021-08-02T18:12:48,1848
1422171784166711299,URL,https://t.co/oRTTL58yew,0.8,neutral,0.14,0.72,0.14,Germany,2021-08-02T12:25:50,0
1420470247283314688,Organization,RT @MollyJongFast,0.8674124460703895,negative,0.15,0.02,0.83,"Arizona, USA",2021-07-28T19:44:32,1441
1420621274137743362,Number,45,0.8,neutral,0.01,0.84,0.15,"South Florida, Chicago",2021-07-29T05:44:40,843
1420002071906902020,Number,311,0.8,negative,0,0,1,,2021-07-27T12:44:10,2
1420002071906902020,DateTime,by now,0.8,negative,0,0,1,,2021-07-27T12:44:10,2
1420002071906902020,Organization,WHO,0.965150360834247,negative,0,0,1,,2021-07-27T12:44:10,2
1420002071906902020,City,corona,0.9,negative,0,0,1,,2021-07-27T12:44:10,2
1420002071906902020,URL,https://t.co/8h4ssR57lR,0.8,negative,0,0,1,,2021-07-27T12:44:10,2
1420002071906902020,URL,https://t.co/r4dbEI1wWi,0.8,negative,0,0,1,,2021-07-27T12:44:10,2
1419444132938985477,City,corona,0.9,positive,0.99,0.01,0,,2021-07-25T23:47:07,2
1419444132938985477,URL,https://t.co/tyTJkXvV40,0.8,positive,0.99,0.01,0,,2021-07-25T23:47:07,2
1420274773746192385,City,Corona,0.9,negative,0,0,1,vangu kenya,2021-07-28T06:47:48,0
1420274775067295746,Percentage,50%,0.8,neutral,0.06,0.65,0.29,India,2021-07-28T06:47:48,2181
1420274775067295746,City,corona,0.9,neutral,0.06,0.65,0.29,India,2021-07-28T06:47:48,2181
1419518787947274243,Organization,CCP,0.9233222358737374,neutral,0.02,0.94,0.04,,2021-07-26T04:43:47,2
1419307352050704384,Number,2,0.8,negative,0.28,0.01,0.71,,2021-07-25T14:43:36,13689
1419307352050704384,PersonName,Padu,0.8519125767525064,negative,0.28,0.01,0.71,,2021-07-25T14:43:36,13689
1419353520692736012,Organization,CathrinKahlweit Corona,0.7648964688002449,neutral,0.04,0.95,0.01,Wuppertal - Germany,2021-07-25T17:47:04,0
1418719197719318531,City,corona,0.9,neutral,0.01,0.51,0.48,recife,2021-07-23T23:46:29,0
1418764466682875904,URL,https://t.co/YBJJsEdxGa,0.8,negative,0.14,0.32,0.54,,2021-07-24T02:46:22,0
1418900439538577417,City,corona,0.9,negative,0.13,0.11,0.76,,2021-07-24T11:46:41,1
1418900439538577417,URL,https://t.co/mgdVKMp6sW,0.8,negative,0.13,0.11,0.76,,2021-07-24T11:46:41,1
1418900440058667018,State,ill,0.9,neutral,0.08,0.91,0.01,,2021-07-24T11:46:41,0
1418900440058667018,Duration,whole year,0.8,neutral,0.08,0.91,0.01,,2021-07-24T11:46:41,0
1418900440058667018,City,corona,0.9,neutral,0.08,0.91,0.01,,2021-07-24T11:46:41,0
1418582423432953857,Organization,people,0.9,neutral,0.14,0.83,0.03,Johor Bahru,2021-07-23T14:43:00,470
1418582423432953857,URL,https://t.co/w5ZYIWDsrQ,0.8,neutral,0.14,0.83,0.03,Johor Bahru,2021-07-23T14:43:00,470
1420999699725787138,City,Corona,0.9,neutral,0,0.99,0.01,,2021-07-30T06:48:23,0
1420999699725787138,Number,595,0.8,neutral,0,0.99,0.01,,2021-07-30T06:48:23,0
1420999699725787138,Organization,TriunfosDeOro,0.7667760892653008,neutral,0,0.99,0.01,,2021-07-30T06:48:23,0
1419352660491358209,Number,34,0.8,negative,0.16,0.38,0.46,"İstanbul, 🇹🇷",2021-07-25T17:43:39,0
1418220822787878913,Color,Silver,0.9,neutral,0,1,0,International,2021-07-22T14:46:08,0
1418220822787878913,City,Corona,0.9,neutral,0,1,0,International,2021-07-22T14:46:08,0
1417480607991533571,City,corona,0.9,negative,0.21,0.1,0.69,,2021-07-20T13:44:47,0
1417072833423941632,City,Corona,0.9,neutral,0.04,0.9,0.06,Rhauderfehn,2021-07-19T10:44:26,0
1417072833423941632,URL,https://t.co/Z6IXpuFxZD,0.8,neutral,0.04,0.9,0.06,Rhauderfehn,2021-07-19T10:44:26,0
1417163451814850561,City,corona,0.9,neutral,0.06,0.6,0.34,,2021-07-19T16:44:31,4250
1417163451814850561,City,corona,0.9,neutral,0.06,0.6,0.34,,2021-07-19T16:44:31,4250
1417163453018505216,Number,3,0.8,neutral,0.03,0.54,0.43,BLACK LIVES MATTER,2021-07-19T16:44:31,0
1417163453018505216,Number,0,0.8,neutral,0.03,0.54,0.43,BLACK LIVES MATTER,2021-07-19T16:44:31,0
1417163453018505216,Organization,time,0.9,neutral,0.03,0.54,0.43,BLACK LIVES MATTER,2021-07-19T16:44:31,0
1417163453018505216,Organization,twitter,0.9,neutral,0.03,0.54,0.43,BLACK LIVES MATTER,2021-07-19T16:44:31,0
1417163467836985344,PersonName,Yaelah,0.8163884429173787,neutral,0.21,0.76,0.03,"Perak, Malaysia",2021-07-19T16:44:35,327
1417163467836985344,City,corona,0.9,neutral,0.21,0.76,0.03,"Perak, Malaysia",2021-07-19T16:44:35,327
1418235922101915651,DateTime,the day,0.8,positive,0.95,0.01,0.04,,2021-07-22T15:46:08,0
1418235922101915651,City,corona,0.9,positive,0.95,0.01,0.04,,2021-07-22T15:46:08,0
1416725480762396675,Number,30,0.8,neutral,0.05,0.88,0.07,,2021-07-18T11:44:10,0
1416725480762396675,City,corona,0.9,neutral,0.05,0.88,0.07,,2021-07-18T11:44:10,0
1416725480762396675,DateTime,recently,0.8,neutral,0.05,0.88,0.07,,2021-07-18T11:44:10,0
1416136468943278086,City,normal,0.9,neutral,0.01,0.7,0.29,"Lahore, Pakistan",2021-07-16T20:43:39,0
1416136468943278086,PersonName,ajati haii ajeebbbb,0.8640474078610321,neutral,0.01,0.7,0.29,"Lahore, Pakistan",2021-07-16T20:43:39,0
1416226396053991424,Language,chinese,0.9,negative,0.01,0.03,0.96,,2021-07-17T02:40:59,0
1416181784509812737,Number,2,0.8,negative,0.2,0.01,0.79,,2021-07-16T23:43:43,107
1416060265314066432,Number,-19,0.8,neutral,0.01,0.99,0,,2021-07-16T15:40:51,4
1416060265314066432,CountryRegion,France,0.9,neutral,0.01,0.99,0,,2021-07-16T15:40:51,4
1416060265314066432,Color,red,0.9,neutral,0.01,0.99,0,,2021-07-16T15:40:51,4
1416060265314066432,URL,https://t.co/wWF24ssvIc,0.8,neutral,0.01,0.99,0,,2021-07-16T15:40:51,4
1415652489207205892,PersonName,Jenna,0.9743945797108298,negative,0.03,0.16,0.81,,2021-07-15T12:40:29,60
1415652489207205892,PersonName,Rudy,0.9994992978811752,negative,0.03,0.16,0.81,,2021-07-15T12:40:29,60
1415547447116541954,Organization,Delta,0.9,neutral,0.03,0.84,0.13,,2021-07-15T05:43:05,25
1415547447116541954,Organization,Delta,0.9,neutral,0.03,0.84,0.13,,2021-07-15T05:43:05,25
1415547447116541954,City,corona,0.9,neutral,0.03,0.84,0.13,,2021-07-15T05:43:05,25
1416091157742768128,DateTime,yesterday,0.8,neutral,0.04,0.94,0.02, indonesia,2021-07-16T17:43:36,1375
1416091157742768128,URL,https://t.co/ctvKbwbgTq,0.8,neutral,0.04,0.94,0.02, indonesia,2021-07-16T17:43:36,1375
1416242182319747072,Organization,people,0.9,neutral,0.06,0.88,0.06,,2021-07-17T03:43:43,2
1416242182319747072,City,Regensburg,0.9,neutral,0.06,0.88,0.06,,2021-07-17T03:43:43,2
1416242182319747072,URL,https://t.co/GSEht64KcK,0.8,neutral,0.06,0.88,0.06,,2021-07-17T03:43:43,2
1416967108865368065,City,corona,0.9,neutral,0,0.99,0.01,,2021-07-19T03:44:19,0
1416967108865368065,Number,10,0.8,neutral,0,0.99,0.01,,2021-07-19T03:44:19,0
1417163469174951936,City,corona,0.9,neutral,0.06,0.6,0.34,,2021-07-19T16:44:35,4250
1417163469174951936,City,corona,0.9,neutral,0.06,0.6,0.34,,2021-07-19T16:44:35,4250
1416725484172312583,Number,6,0.8,positive,1,0,0,he/him📌,2021-07-18T11:44:11,0
1416725484172312583,Number,6,0.8,positive,1,0,0,he/him📌,2021-07-18T11:44:11,0
1416725484172312583,City,corona,0.9,positive,1,0,0,he/him📌,2021-07-18T11:44:11,0
1416725484172312583,PersonName,jdi jdoh tawan,0.968977223770922,positive,1,0,0,he/him📌,2021-07-18T11:44:11,0
1417238278391144451,Percentage,99.2%,0.8,negative,0,0.01,0.99,France,2021-07-19T21:41:51,0
1417238278391144451,CountryRegion,U.S.,0.990426618180832,negative,0,0.01,0.99,France,2021-07-19T21:41:51,0
1417238278391144451,DateTime,june,0.8,negative,0,0.01,0.99,France,2021-07-19T21:41:51,0
1417238278391144451,URL,https://t.co/yEzK6FN5AM,0.8,negative,0,0.01,0.99,France,2021-07-19T21:41:51,0
1417480613070843909,Number,0,0.8,neutral,0.02,0.96,0.02,,2021-07-20T13:44:48,0
1417480613070843909,Number,3,0.8,neutral,0.02,0.96,0.02,,2021-07-20T13:44:48,0
1417480613070843909,City,Corona,0.9,neutral,0.02,0.96,0.02,,2021-07-20T13:44:48,0
1417873296931139591,City,corona,0.9,neutral,0.05,0.94,0.01,"Bulawayo, Zimbabwe",2021-07-21T15:45:11,0
1417873296931139591,URL,https://t.co/ILxv4di6s8,0.8,neutral,0.05,0.94,0.01,"Bulawayo, Zimbabwe",2021-07-21T15:45:11,0
1418235924668952576,URL,https://t.co/wGfy92Oqeb,0.8,neutral,0.11,0.84,0.05, Brasil,2021-07-22T15:46:08,9
1419715983267225604,Organization,vtmnc corona,0.8328528731668133,neutral,0.02,0.96,0.02,,2021-07-26T17:47:22,0
